ID,sub_distance,POI200,POI400-200,POI800-400,200Sum_BldgAr,Sum_Blgd_400-200,Sum_Blgd_800-400,fra_comm,fra_res,fra_off,fra_reta,pop,housing_un,HH_low,HH_medium,HH_high,employment
72,892.54,7,31,88,5165353,7716404,41337239,0.397252856,0.567367219,0.130987855,0.048373618,42931,29994,7950,8701,8610,28076
79,11.48,9,17,110,7545139,123450098,54044743,0.241288958,0.157313079,0.154800579,0.034608078,40059,22289,4538,4813,9410,24173
82,421.88,21,51,139,3787997,12137240,153225069,0.21630367,0.149015161,0.140590369,0.026662435,46550,20077,9273,6074,2760,21458
83,191.08,9,18,66,5020393,8652298,22497945,0.372673983,0.539691837,0.101619612,0.071666946,26982,13108,4424,3753,3383,13331
116,58.31,21,33,92,6620980,12988121,49761628,0.388958591,0.570095205,0.216651478,0.092121217,69299,44737,9329,10929,18814,44286
119,605.05,14,51,155,2282147,11793991,22175882,0.592111143,0.389249758,0.194055973,0.038150757,26982,13108,4424,3753,3383,13331
120,209.76,6,19,91,2100695,5504410,19729468,0.20057394,0.747971004,0.045663161,0.038783924,70095,28254,11997,9236,2992,27423
127,327.68,7,23,96,4316214,12058715,34264515,0.36643086,0.496853303,0.214783796,0.055210539,67185,42753,6641,11275,19302,42799
128,135.61,10,37,138,4991414,21606757,44131665,0.494904979,0.381750185,0.291569826,0.091292577,40059,22289,4538,4813,9410,24173
143,198.2,13,25,136,5162147,11168627,34690654,0.50623734,0.439053548,0.310175815,0.057802596,23498,12735,1940,3454,5952,14060
144,666.92,14,52,155,8687593,4755921,23795348,0.635667465,0.341933757,0.259854047,0.029668844,35373,17033,4840,4434,5811,18202
146,56,8,25,138,7941584,63459918,130220034,0.317399308,0.147959879,0.213865715,0.025269677,40059,22289,4538,4813,9410,24173
150,678.6,17,69,169,4612338,10811508,24691990,0.185597005,0.799769697,0.022756051,0.053649312,74243,32183,16191,8685,5340,30433
151,33.72,10,22,133,7817946,13792931,82821710,0.306574614,0.258180897,0.135336712,0.085081939,40059,22289,4538,4813,9410,24173
157,482.91,2,17,102,2221628,8656995,28426021,0.458313908,0.490890898,0.27129555,0.049748396,23498,12735,1940,3454,5952,14060
161,358.3,25,74,137,6634687,13397863,54611587,0.444880915,0.483979351,0.23270748,0.101640066,67185,42753,6641,11275,19302,42799
164,398.23,50,142,162,12654683,31288586,87350788,0.603138853,0.267758388,0.529643204,0.039017432,48393,36964,4493,8741,15860,32369
167,217.87,26,67,236,19827492,29438275,77215376,0.606131991,0.27186417,0.504631461,0.045067999,49515,30756,5216,8600,12357,31959
168,148.72,8,17,139,7228878,21514493,66029745,0.508917518,0.431275078,0.329248982,0.091527813,69299,44737,9329,10929,18814,44286
173,58.74,33,73,182,20323894,40854405,93980819,0.682856137,0.190953902,0.530051917,0.0819301,28228,21396,3859,3286,8819,17906
174,810.71,19,38,130,11413630,11976104,40473450,0.362824707,0.610189245,0.184055339,0.030724353,49515,30756,5216,8600,12357,31959
195,106.37,21,49,157,28403420,34089233,63750178,0.702863222,0.251833476,0.555301473,0.041617238,37506,22827,2769,4941,11221,24811
212,537.49,12,37,74,6981719,9173834,25687365,0.406739248,0.559706997,0.211927261,0.081121852,69299,44737,9329,10929,18814,44286
216,355.55,14,20,100,3999924,5459431,18543908,0.457107802,0.481913554,0.238488743,0.041438742,23498,12735,1940,3454,5952,14060
217,414.79,19,25,86,3704493,4790859,14607186,0.416816326,0.520941336,0.18745105,0.043857952,35373,17033,4840,4434,5811,18202
223,3.51,10,23,129,5359027,14955494,50596844,0.383505747,0.573024282,0.220107256,0.097837716,67185,42753,6641,11275,19302,42799
224,56.84,16,39,195,8892433,28824546,183629167,0.348923428,0.156345568,0.250983882,0.025483154,37506,22827,2769,4941,11221,24811
228,217.83,32,80,270,17155123,32904391,107082147,0.659107803,0.221137951,0.568485572,0.050843061,48393,36964,4493,8741,15860,32369
229,167.52,12,72,175,7948472,14785226,46727737,0.367969003,0.512826016,0.138601456,0.106555933,67185,42753,6641,11275,19302,42799
236,405.61,13,50,212,3813962,12942516,50333901,0.297933717,0.63168637,0.101212754,0.081894544,43755,24527,6754,8357,7195,27585
237,248.88,13,50,212,4046636,21652821,46076019,0.298659224,0.646200103,0.118581923,0.07227686,43755,24527,6754,8357,7195,27585
238,603.97,3,12,63,3725233,6684754,25111941,0.402771719,0.565630841,0.253213508,0.079223628,67185,42753,6641,11275,19302,42799
239,84.84,20,46,158,6571827,14248509,33704587,0.59475785,0.36357911,0.255740279,0.064808583,26982,13108,4424,3753,3383,13331
241,297.93,4,20,141,1853035,6095779,30349617,0.396376212,0.564629763,0.140739264,0.083798133,26982,13108,4424,3753,3383,13331
242,1038.46,13,33,115,8008375,3137433,11024341,0.573148651,0.416121515,0.058774887,0.020487548,26982,13108,4424,3753,3383,13331
243,87.25,7,38,116,6821663,9180033,30175044,0.45765329,0.490786205,0.210443981,0.099941356,26982,13108,4424,3753,3383,13331
244,352.1,11,37,67,3409755,5314068,25575979,0.427194507,0.544119001,0.05336197,0.022575145,36413,17006,4844,5776,4317,19069
245,529.25,19,47,144,3776478,3004508,37088890,0.548650468,0.415767257,0.169573194,0.063450966,26982,13108,4424,3753,3383,13331
247,242.39,4,20,111,3581950,11566046,38866837,0.388703877,0.574087677,0.228167196,0.071928279,67185,42753,6641,11275,19302,42799
248,153.87,7,16,86,5163749,20718959,149670544,0.219763391,0.150316845,0.142671661,0.031639545,40059,22289,4538,4813,9410,24173
249,189.71,5,29,93,7823034,15034770,169017871,0.283780479,0.137204917,0.182238145,0.02606665,40059,22289,4538,4813,9410,24173
251,177.75,13,30,161,4821157,17082200,43150010,0.436632465,0.456646541,0.165090025,0.134224597,40059,22289,4538,4813,9410,24173
252,144.88,15,69,148,4630816,13622149,52327112,0.374777928,0.550343166,0.175414912,0.086348588,67185,42753,6641,11275,19302,42799
254,224.05,15,38,160,5342799,15439716,53609380,0.400410582,0.538415603,0.214284231,0.092433147,67185,42753,6641,11275,19302,42799
257,24.57,3,28,114,6259861,121154831,55410974,0.222796229,0.157224216,0.128573233,0.044381427,40059,22289,4538,4813,9410,24173
258,178.93,15,20,83,2660716,5389519,24423135,0.310311187,0.626661015,0.093782136,0.052954467,36413,17006,4844,5776,4317,19069
259,75.77,15,19,67,7059113,11344814,36023554,0.741552434,0.214341832,0.630416921,0.026902255,37506,22827,2769,4941,11221,24811
260,140.05,8,46,92,19486845,24075818,45060549,0.734676836,0.221442087,0.574743624,0.034607434,37506,22827,2769,4941,11221,24811
261,288.41,28,61,164,8146535,15538325,33189041,0.634192668,0.327896991,0.30299687,0.059939725,35373,17033,4840,4434,5811,18202
262,528.48,8,32,127,1856025,4937612,33362065,0.495995787,0.472979728,0.099817729,0.065349175,26982,13108,4424,3753,3383,13331
264,150.48,13,43,162,21884541,39542850,47278698,0.709706602,0.246147444,0.555037023,0.037938004,37506,22827,2769,4941,11221,24811
265,138.27,22,23,160,3683571,12129113,46131585,0.395900467,0.497370386,0.145268257,0.124053688,46550,20077,9273,6074,2760,21458
266,999.98,30,57,116,5049425,3320422,25919733,0.121903447,0.877663739,0.007959765,0.030899241,74243,32183,16191,8685,5340,30433
267,45.17,14,35,192,13776469,40995150,105296818,0.766617031,0.128873645,0.594449898,0.090552918,28228,21396,3859,3286,8819,17906
268,88.97,6,29,130,4798146,18139725,151196788,0.222069663,0.148546494,0.119359777,0.048430158,40059,22289,4538,4813,9410,24173
270,648.1,10,32,117,2676571,3962606,26480146,0.487666611,0.489936947,0.062611093,0.024270182,26982,13108,4424,3753,3383,13331
274,30.29,10,17,109,6393797,7667469,29124541,0.36180704,0.569437385,0.105866888,0.083252815,26982,13108,4424,3753,3383,13331
275,165.72,5,14,100,2181685,7073490,21037977,0.236382731,0.69262568,0.05531052,0.041663905,36413,17006,4844,5776,4317,19069
276,208.3,10,28,104,6614113,19750148,159257866,0.288502141,0.134309058,0.190652939,0.024028989,40059,22289,4538,4813,9410,24173
278,383.52,14,60,158,2487064,11192949,39940298,0.621194737,0.347771202,0.291641613,0.05473452,35373,17033,4840,4434,5811,18202
279,500.25,22,45,113,3872294,11272956,56598923,0.64692833,0.304775372,0.505216082,0.045528631,37506,22827,2769,4941,11221,24811
280,354.1,14,62,184,7090038,17637359,50587018,0.409995125,0.505413459,0.195811678,0.100174927,67185,42753,6641,11275,19302,42799
281,54.19,16,48,172,11511120,23917445,90864791,0.666398627,0.241035997,0.53912669,0.078006162,28228,21396,3859,3286,8819,17906
282,954.47,10,17,71,10152891,3406681,7958699,0.499229887,0.496084002,0.047275731,0.028337918,46070,20944,7340,7001,4831,25281
284,58.82,8,24,112,6434317,12686266,41204189,0.361160387,0.608231076,0.192949059,0.094659255,67185,42753,6641,11275,19302,42799
285,32.57,16,49,194,6879203,21617071,52608194,0.454460326,0.485082265,0.251828333,0.093218132,67185,42753,6641,11275,19302,42799
289,434.41,6,20,69,1541783,5377024,20951333,0.232098834,0.684218379,0.060374006,0.038625461,36413,17006,4844,5776,4317,19069
291,522.85,23,62,110,4456301,7443173,19860320,0.242176791,0.729508069,0.031241512,0.056068437,74243,32183,16191,8685,5340,30433
293,22.47,19,70,190,7172666,15584906,56120979,0.347824861,0.566627726,0.137043947,0.08172853,67185,42753,6641,11275,19302,42799
295,259.02,10,41,163,3018033,11280334,27226770,0.437240002,0.536304335,0.124418783,0.094512078,46550,20077,9273,6074,2760,21458
296,493.81,14,48,160,4066579,13418325,140809929,0.166433683,0.14980048,0.076628572,0.030611505,46550,20077,9273,6074,2760,21458
296,493.81,14,48,160,4066579,13418325,140809929,0.166433683,0.14980048,0.076628572,0.030611505,46550,20077,9273,6074,2760,21458
297,95.5,14,48,160,6802112,13925271,66827631,0.382527904,0.567419086,0.202924906,0.075860453,26075,17277,2701,4875,7301,16922
298,137.48,22,41,182,5666900,10245355,28493201,0.408535474,0.535039298,0.139213884,0.103601233,35373,17033,4840,4434,5811,18202
301,513.55,13,27,91,3970250,8828514,35854195,0.207728167,0.767403417,0.024159065,0.064112401,43755,24527,6754,8357,7195,27585
302,956.02,12,53,214,6320334,5921695,18849316,0.163498716,0.830149098,0.019769167,0.03706279,74243,32183,16191,8685,5340,30433
303,166.4,31,67,131,7034530,15798690,92224396,0.336306395,0.234319639,0.176173127,0.072609048,40059,22289,4538,4813,9410,24173
304,11.51,3,20,158,16095975,26284260,50177412,0.725745826,0.228181827,0.574619253,0.030204301,37506,22827,2769,4941,11221,24811
305,135.29,16,43,88,11768242,27331472,86699098,0.49960789,0.423805886,0.366990366,0.068654504,48393,36964,4493,8741,15860,32369
307,13.03,9,39,158,5333229,9378776,25525054,0.317413631,0.645967266,0.065334,0.094168264,74243,32183,16191,8685,5340,30433
308,480.73,12,52,159,4455146,11815160,142215921,0.171425186,0.158073376,0.086700209,0.031000416,46550,20077,9273,6074,2760,21458
309,358.93,21,50,146,23268971,15454074,153573395,0.298723268,0.140952396,0.217483361,0.020837276,40059,22289,4538,4813,9410,24173
310,277.84,12,40,99,5304509,11813407,38331740,0.49847155,0.453759208,0.309254867,0.079345921,35373,17033,4840,4434,5811,18202
311,101.15,11,20,153,5531692,8067706,35495913,0.26911183,0.689661911,0.047645385,0.083111033,46550,20077,9273,6074,2760,21458
312,77.08,12,21,216,3245022,9787005,43477310,0.339702658,0.581108039,0.118865808,0.113369672,46550,20077,9273,6074,2760,21458
313,784.26,15,46,164,2700361,11654939,11718136,0.553259264,0.426452386,0.080253136,0.025137884,416,181,36,102,32,218
314,13.67,2,15,110,7828474,15208388,34429349,0.503146414,0.442485759,0.295869707,0.067056065,23498,12735,1940,3454,5952,14060
315,382.95,15,54,128,11682523,19791790,47592815,0.724446625,0.233790381,0.603367382,0.037885441,37506,22827,2769,4941,11221,24811
316,15.27,8,23,116,16584745,31732462,136070041,0.453595121,0.159379639,0.354645019,0.027105736,37506,22827,2769,4941,11221,24811
317,655.81,11,47,176,2740186,8809737,39801242,0.170256566,0.816970871,0.012523221,0.054107283,43755,24527,6754,8357,7195,27585
319,7.96,17,62,194,21490839,30083520,188088802,0.375656762,0.166763969,0.292507074,0.022159793,37506,22827,2769,4941,11221,24811
320,182.01,16,54,156,113701037,18788714,65941797,0.285947888,0.151181011,0.171729593,0.033219813,40059,22289,4538,4813,9410,24173
321,113.37,6,27,125,3856278,9991396,32141363,0.617227014,0.331289999,0.277380455,0.025841898,35373,17033,4840,4434,5811,18202
323,13.65,16,26,167,11928785,17652336,25088070,0.532194998,0.420990298,0.313730086,0.078015989,35373,17033,4840,4434,5811,18202
324,9.9,18,58,140,4825636,16068776,29794699,0.536475694,0.413936102,0.274309388,0.092427642,26982,13108,4424,3753,3383,13331
325,361,18,26,155,6318529,17759295,64692990,0.43576275,0.517731898,0.262108377,0.067385132,26075,17277,2701,4875,7301,16922
326,223.21,13,59,162,3746738,18337943,39387750,0.2480836,0.714800623,0.091085628,0.066328823,43755,24527,6754,8357,7195,27585
327,699.24,7,45,204,9726008,18877316,30734653,0.666782371,0.295687179,0.45609804,0.042483737,37506,22827,2769,4941,11221,24811
328,324.06,9,21,82,5473753,16117576,30801552,0.533773167,0.364201236,0.365353568,0.059820169,40059,22289,4538,4813,9410,24173
330,145.27,3,23,68,8446217,128795249,69601466,0.326799076,0.150029028,0.217215824,0.029199006,40059,22289,4538,4813,9410,24173
331,206.1,12,38,165,4016632,6924967,21123447,0.395196314,0.585328554,0.112654976,0.083038365,74243,32183,16191,8685,5340,30433
332,989.23,13,34,152,3048340,3143945,21304104,0.394180414,0.590838746,0.010430133,0.014143966,74243,32183,16191,8685,5340,30433
334,67.28,18,34,104,6652822,15889646,65760671,0.477824044,0.461415352,0.310630486,0.087294451,69299,44737,9329,10929,18814,44286
335,107.76,5,21,123,9016410,15021818,44725740,0.373139418,0.534733118,0.147582568,0.100454063,67185,42753,6641,11275,19302,42799
336,215.55,39,55,156,5942774,12546330,55796026,0.444305879,0.48688261,0.241571321,0.092212587,67185,42753,6641,11275,19302,42799
337,269.05,20,72,137,16383129,28917842,46928563,0.721100944,0.230569472,0.559609777,0.035948094,37506,22827,2769,4941,11221,24811
339,966.76,9,22,128,2352213,12510471,16709476,0.106373178,0.893538294,0.005084226,0.025150291,74243,32183,16191,8685,5340,30433
340,236.31,19,31,120,5507658,6790430,24524098,0.248175842,0.724421494,0.036597338,0.062202635,74243,32183,16191,8685,5340,30433
341,1090.75,22,42,121,4969409,3146425,16020435,0.144361417,0.837771032,0.013275706,0.025283692,74243,32183,16191,8685,5340,30433
342,708.78,20,47,141,5008778,7734132,21951248,0.198228618,0.774739165,0.023910164,0.044267943,74243,32183,16191,8685,5340,30433
343,1009.01,26,44,174,8625037,3255985,10645776,0.573673143,0.413294157,0.067839468,0.023952938,416,181,36,102,32,218
344,427.68,5,17,99,1951372,4935200,18071664,0.227229601,0.695643434,0.070998527,0.047537895,70095,28254,11997,9236,2992,27423
346,421.04,4,17,105,4362841,9066119,32158239,0.370405824,0.591548562,0.21411673,0.081284244,67185,42753,6641,11275,19302,42799
347,306.43,2,15,102,7520085,9111569,29334425,0.433729229,0.446794581,0.284073958,0.059688298,40059,22289,4538,4813,9410,24173
349,388.35,6,24,72,3750431,11750020,27010724,0.211712262,0.763847388,0.025760074,0.057723693,74243,32183,16191,8685,5340,30433
350,281.9,17,34,236,4886045,8977459,29034642,0.258911446,0.701599692,0.041179052,0.075007787,74243,32183,16191,8685,5340,30433
351,304.34,7,44,191,15937513,27984741,53272768,0.722513309,0.230742208,0.554693871,0.035033461,37506,22827,2769,4941,11221,24811
353,64.64,8,44,124,3609335,10481989,22682542,0.375356619,0.544261569,0.103274809,0.066594385,26982,13108,4424,3753,3383,13331
354,510.62,4,15,93,2500409,5838923,25484568,0.488166474,0.490802509,0.070168461,0.031481201,36413,17006,4844,5776,4317,19069
355,189.36,3,30,70,6525237,120937034,42659437,0.201852447,0.156173732,0.107960872,0.040437614,46550,20077,9273,6074,2760,21458
356,506.39,20,33,141,7412248,9445668,21268351,0.225203952,0.748963726,0.026084746,0.052934503,74243,32183,16191,8685,5340,30433
357,212,11,56,172,8647372,16876451,51807675,0.420686135,0.492275761,0.201976393,0.092218102,67185,42753,6641,11275,19302,42799
358,401.19,11,63,195,4574341,8660399,28570450,0.408349418,0.559281228,0.248034443,0.065580565,67185,42753,6641,11275,19302,42799
359,293.98,9,14,93,16792991,40151349,123611983,0.744425821,0.140686305,0.65166337,0.059152728,48393,36964,4493,8741,15860,32369
360,26.9,15,73,313,24755297,55389464,35320863,0.691538548,0.263519201,0.5401945,0.037824435,37506,22827,2769,4941,11221,24811
361,242.83,16,35,170,3203052,8202930,40650424,0.385439998,0.534461388,0.10015701,0.098148266,46550,20077,9273,6074,2760,21458
362,101.52,13,44,165,14334231,43770276,101322497,0.771923087,0.108190781,0.602674068,0.090585708,28228,21396,3859,3286,8819,17906
363,337.11,11,34,196,4996059,25300547,54956535,0.76158652,0.194018646,0.60245914,0.034056493,37506,22827,2769,4941,11221,24811
364,6.67,5,32,109,3037111,5659597,19304810,0.214426482,0.73978725,0.053318824,0.03390759,36413,17006,4844,5776,4317,19069
365,323.49,12,21,84,1917221,4942163,21160579,0.224635878,0.697512805,0.050692287,0.036584916,36413,17006,4844,5776,4317,19069
366,531.38,9,13,52,2501667,7139746,22229597,0.486995203,0.487790942,0.061229939,0.021646192,26982,13108,4424,3753,3383,13331
367,13.62,5,25,108,16369666,36747623,99049288,0.643597174,0.279617626,0.527944662,0.070655621,48393,36964,4493,8741,15860,32369
368,96.82,16,45,228,3550824,12526165,56285237,0.414089583,0.46972712,0.229962743,0.071280906,67185,42753,6641,11275,19302,42799
369,83.39,19,46,123,3718468,10960920,58016280,0.393179426,0.544837692,0.206526928,0.079661102,67185,42753,6641,11275,19302,42799
372,570.46,13,48,151,2173835,5940393,26033488,0.477925786,0.498956856,0.085205582,0.032888495,70095,28254,11997,9236,2992,27423
373,395.37,6,8,100,1958560,6124913,19262213,0.28144666,0.683477313,0.081944918,0.036487583,70095,28254,11997,9236,2992,27423
376,22.27,3,15,114,20160918,35297645,65936374,0.718787333,0.239881858,0.562948288,0.03983293,37506,22827,2769,4941,11221,24811
377,33.48,12,50,161,4828032,20904110,157863579,0.234626514,0.148239762,0.14715325,0.035521029,40059,22289,4538,4813,9410,24173
379,64.54,7,20,91,13825777,28069139,93731467,0.702527671,0.196569527,0.512739678,0.091357026,28228,21396,3859,3286,8819,17906
380,36.57,11,38,105,3544874,9451106,49536315,0.366016296,0.574689015,0.201430013,0.065897214,67185,42753,6641,11275,19302,42799
382,77.31,9,26,141,7803446,20708979,54122958,0.459022935,0.484674235,0.252935876,0.095169668,67185,42753,6641,11275,19302,42799
383,196.32,18,45,179,3465040,13080606,54087968,0.345959701,0.593936536,0.168646489,0.086700293,67185,42753,6641,11275,19302,42799
385,310.53,8,31,156,11438048,27849738,81927190,0.546542912,0.384386563,0.437289118,0.057545604,48393,36964,4493,8741,15860,32369
386,112.71,11,27,203,78476783,50165769,62111024,0.271208808,0.162506647,0.154141514,0.03480698,40059,22289,4538,4813,9410,24173
387,24.04,23,31,146,8768958,88109027,110201678,0.321014024,0.157889382,0.218883286,0.028656696,40059,22289,4538,4813,9410,24173
388,554.2,19,37,182,8322430,20614900,36740972,0.58845824,0.339882752,0.286971122,0.063291451,69299,44737,9329,10929,18814,44286
389,656.52,16,18,114,2840282,7791915,17775537,0.451776231,0.538520003,0.050222168,0.047379034,46070,20944,7340,7001,4831,25281
390,89.31,1,27,88,11282148,15664571,25805848,0.56115582,0.396946446,0.323178358,0.076611153,35373,17033,4840,4434,5811,18202
391,17.1,13,64,151,5190606,8795954,27131386,0.524510149,0.414500155,0.318267017,0.032160532,23498,12735,1940,3454,5952,14060
392,157.59,7,38,142,9487677,13771601,38362622,0.565041454,0.392426605,0.271808318,0.062438386,35373,17033,4840,4434,5811,18202
393,848.89,32,45,164,3050448,12805953,29542294,0.158011612,0.831934266,0.014727758,0.047423962,74243,32183,16191,8685,5340,30433
394,760.37,33,53,169,4029987,7391395,27345487,0.133545812,0.865817407,0.007830578,0.038507804,74243,32183,16191,8685,5340,30433
396,71.21,18,70,138,1796456,4747340,18843835,0.235357801,0.696892554,0.042418688,0.05166252,36413,17006,4844,5776,4317,19069
397,220.28,7,15,64,3609721,4784429,25360206,0.293708788,0.626449457,0.070890317,0.057858014,26982,13108,4424,3753,3383,13331
398,768.59,5,13,72,2751068,3149017,19018538,0.373719366,0.594139772,0.180606288,0.042057501,39422,19399,4790,5973,6865,21216
399,89.14,10,15,58,3482152,5039688,20498028,0.204824329,0.718775013,0.056344088,0.025243981,36413,17006,4844,5776,4317,19069
400,546.74,9,35,72,3448224,11167764,26355095,0.207228401,0.768258872,0.023973201,0.052784033,74243,32183,16191,8685,5340,30433
401,224.67,20,55,202,3314448,10064536,39786964,0.343703097,0.575082081,0.100470399,0.114448406,46550,20077,9273,6074,2760,21458
402,42.26,15,41,152,9495363,24771156,73778850,0.51506103,0.406058061,0.343866436,0.086195143,69299,44737,9329,10929,18814,44286
403,123.51,6,24,150,3868048,11516954,47070786,0.374542308,0.511935451,0.131410879,0.111352818,43755,24527,6754,8357,7195,27585
405,533.09,16,46,181,3580051,9685121,23137253,0.379653993,0.592024817,0.217583224,0.08665887,67185,42753,6641,11275,19302,42799
406,318.83,5,18,81,3810889,11025899,24058442,0.484082058,0.458813304,0.290176482,0.030895459,23498,12735,1940,3454,5952,14060
407,106.48,9,40,87,2225385,13697509,17877618,0.494476178,0.442517646,0.287048551,0.030646488,23498,12735,1940,3454,5952,14060
408,434.73,10,39,124,4225202,5646349,22243539,0.436569912,0.546144538,0.131580948,0.071482253,46550,20077,9273,6074,2760,21458
409,157.59,7,40,154,2901234,5155014,19143547,0.250392402,0.703988541,0.073327795,0.034645666,70095,28254,11997,9236,2992,27423
410,301.45,5,22,95,3630343,11057568,32658010,0.231343456,0.740727464,0.029417022,0.074410465,46550,20077,9273,6074,2760,21458
411,1059.04,9,40,212,3833910,7908783,23801048,0.136067219,0.863408891,0.008515198,0.029858844,74243,32183,16191,8685,5340,30433
412,246.19,33,64,120,2707616,10614550,107198260,0.202329662,0.211795318,0.073147103,0.046525616,46550,20077,9273,6074,2760,21458
414,175.35,17,30,168,6441374,5437191,18185289,0.614320306,0.336729981,0.165931021,0.023378407,35373,17033,4840,4434,5811,18202
415,156.55,8,39,86,20858079,39633055,37352995,0.711380138,0.239226178,0.554687926,0.03547198,37506,22827,2769,4941,11221,24811
416,159.8,8,45,128,2037941,6532346,28432934,0.348254386,0.574993674,0.095432125,0.057638334,26982,13108,4424,3753,3383,13331
417,38.78,2,15,116,21547744,22279136,178518670,0.337826883,0.170481532,0.248271297,0.022483877,40059,22289,4538,4813,9410,24173
418,416.67,18,36,150,10465575,3094329,11771164,0.637346834,0.34558835,0.175689355,0.024112406,35373,17033,4840,4434,5811,18202
419,907,5,24,110,2247256,10354416,14885481,0.532392933,0.452048017,0.052213629,0.022009882,26982,13108,4424,3753,3383,13331
420,177.3,8,42,126,2460508,5115094,27227756,0.304013452,0.626360566,0.075530241,0.051603699,36413,17006,4844,5776,4317,19069
421,848.03,9,22,88,2748370,10480278,13235895,0.558937179,0.424452257,0.062670155,0.023817188,26982,13108,4424,3753,3383,13331
422,576.15,4,34,108,10525953,18158840,46850089,0.393025172,0.579836518,0.159962135,0.049890367,60205,39628,6552,8373,17244,34085
423,330.58,15,48,136,6741593,27842290,74937286,0.507012621,0.362576024,0.319868363,0.065115886,42931,29994,7950,8701,8610,28076
426,429.3,4,38,187,6949327,13882957,152893270,0.258638007,0.130461907,0.176247053,0.019684047,37506,22827,2769,4941,11221,24811
427,54.77,16,22,78,6557113,16153570,34830758,0.739159417,0.219221274,0.634449613,0.027579358,37506,22827,2769,4941,11221,24811
432,497.26,16,20,69,2998386,8930030,45623863,0.224557346,0.743729766,0.049707137,0.06574949,43755,24527,6754,8357,7195,27585
434,274.99,11,52,203,7018244,12274210,37448009,0.386882515,0.578242127,0.200073958,0.082840829,69299,44737,9329,10929,18814,44286
435,157.07,33,26,91,9259653,21294516,70241871,0.546739614,0.381067848,0.367195765,0.087482197,69299,44737,9329,10929,18814,44286
436,184.03,4,16,137,1883359,4648630,18643766,0.225626163,0.696747208,0.04853066,0.049325154,36413,17006,4844,5776,4317,19069
437,50.62,4,17,86,2012459,5269132,18398014,0.213692228,0.70475496,0.052319185,0.048860175,70095,28254,11997,9236,2992,27423
438,444.6,7,19,70,4249422,8653494,49226579,0.258712195,0.691221279,0.076794347,0.077519462,43755,24527,6754,8357,7195,27585
439,278.12,12,46,196,4168845,12285351,46521973,0.351343347,0.527089684,0.122653714,0.096484243,43755,24527,6754,8357,7195,27585
440,258.02,15,48,186,16582109,33968044,89676293,0.646092992,0.223997997,0.569390149,0.043946097,48393,36964,4493,8741,15860,32369
441,234.87,25,152,201,9686813,29762826,81093338,0.595718828,0.327844151,0.497449163,0.058188292,48393,36964,4493,8741,15860,32369
442,14.56,14,70,227,11021734,22520796,77203929,0.624734638,0.285130074,0.421139099,0.097031563,28228,21396,3859,3286,8819,17906
443,516.48,12,29,114,3116479,7159345,18469434,0.443568118,0.544872584,0.055063586,0.038861436,46070,20944,7340,7001,4831,25281
445,383.62,6,28,92,2449620,18750794,26167354,0.189964007,0.789527026,0.029728317,0.05224958,43755,24527,6754,8357,7195,27585
446,75.79,10,40,209,8029256,21873490,72724965,0.571963122,0.348903845,0.378266129,0.077785297,69299,44737,9329,10929,18814,44286
447,84.54,8,20,133,12706795,28422477,90911764,0.572276993,0.298189186,0.399669645,0.07625565,42931,29994,7950,8701,8610,28076
448,343.35,20,39,211,5590509,45271053,32699992,0.62663533,0.273233298,0.36758,0.059018361,69299,44737,9329,10929,18814,44286
450,109.54,8,15,107,10662403,18746807,108169737,0.616607503,0.25620936,0.445612133,0.076621723,42931,29994,7950,8701,8610,28076
453,65.09,16,64,186,4617662,17006565,64438274,0.515102902,0.42758403,0.306028127,0.08549188,69299,44737,9329,10929,18814,44286
454,442.38,8,36,116,8424779,19925365,68695987,0.557994785,0.372350826,0.461950863,0.052437567,48393,36964,4493,8741,15860,32369
455,608.2,12,82,204,8462840,17638745,61414096,0.490761467,0.341227305,0.430898527,0.028721493,48393,36964,4493,8741,15860,32369
456,16.12,53,118,143,20506250,41411079,104183162,0.722107853,0.175102685,0.601339095,0.078554121,28228,21396,3859,3286,8819,17906
458,550.28,8,57,199,7537573,16905811,26297543,0.590602119,0.33981821,0.257867658,0.061485771,69299,44737,9329,10929,18814,44286
459,817.64,1,30,68,4358558,9810341,23845231,0.537360766,0.430170808,0.245806993,0.078401452,69299,44737,9329,10929,18814,44286
460,813.13,12,21,86,2549861,5884986,20201989,0.44528149,0.546161035,0.048114184,0.054204557,46070,20944,7340,7001,4831,25281
461,439.48,5,18,59,5790790,24518574,45304257,0.397724241,0.554917149,0.219785216,0.054325622,26075,17277,2701,4875,7301,16922
462,597.77,18,48,171,5535701,13457872,38650663,0.542444625,0.420800616,0.264689882,0.08479186,69299,44737,9329,10929,18814,44286
464,225.64,10,35,105,14862764,28182509,93619224,0.568533838,0.361680188,0.440231694,0.0708157,48393,36964,4493,8741,15860,32369
465,51.54,7,41,206,20201001,38560054,105068913,0.795746521,0.088495671,0.622876585,0.097302949,28228,21396,3859,3286,8819,17906
466,146.55,20,71,196,11440233,21813440,83667831,0.61579993,0.302316125,0.412646189,0.102087773,69299,44737,9329,10929,18814,44286
467,78.35,7,18,126,3455054,9045283,23694184,0.378498337,0.554798474,0.096601665,0.07992392,72864,33650,4707,11303,15058,45322
468,116.68,5,31,55,15383388,33378147,78348777,0.591468134,0.283432276,0.43360873,0.065709405,28228,21396,3859,3286,8819,17906
